series_id,station_id,station,river,var_id,network,lat,lon,cat_start,cat_end
6692,2147,Penitente - Rincón de los Morr,,2,sat2,-51.9216666666667,-71.4947222222222,2021-09-01T00:00:00,2026-08-30T16:00:00
6703,2152,RIO CHUBUT EN TRELEW,,2,sat2,-43.2761111111111,-65.2733333333333,2021-08-31T22:00:00,2021-12-31T21:00:00
35940,2154,Bermejo - Pozo Sarmiento,,40,sat2,-23.1405555555556,-64.1969444444445,,
31950,2172,Desaguadero - Arco de Desaguad,,2,sat2,-33.4041666666667,-67.1516666666667,2023-06-03T17:00:00,2026-08-12T16:00:00
6679,2177,Canal Liag - Quebrachal,,2,sat2,-25.3452777777778,-64.045,2019-06-20T21:00:00,2026-08-30T21:00:00
6695,2184,Azul - El Azul,,2,sat2,-41.9425,-71.5605555555556,2021-09-01T00:00:00,2026-08-30T20:00:00
35428,2199,Corrientes - Los Laureles,,40,sat2,-29.7572222222222,-59.2172222222222,2024-01-16T00:00:00,2026-08-29T00:00:00
35430,2199,Corrientes - Los Laureles,,40,sat2,-29.7572222222222,-59.2172222222222,,
30110,2203,Gualeguay - Rosario del Tala,,4,sat2,-32.3086111111111,-59.0769444444445,,
31609,2203,Gualeguay - Rosario del Tala,,40,sat2,-32.3086111111111,-59.0769444444445,,
6694,2206,Río Areco - Puente Quemado,,2,sat2,-34.2880555555556,-59.7027777777778,2019-08-01T03:00:00,2021-12-31T21:00:00
34885,2215,Río Areco - San Antonio de Are,,4,sat2,-34.2405555555556,-59.4994444444444,,
34886,2215,Río Areco - San Antonio de Are,,4,sat2,-34.2405555555556,-59.4994444444444,,
34888,2215,Río Areco - San Antonio de Are,,40,sat2,-34.2405555555556,-59.4994444444444,,
6689,2217,Laguna La Picasa - RN33,,2,sat2,-34.3269444444445,-62.8113888888889,,
26558,2673,Colastiné - RN N° 168,,39,sat2,-31.6611111111111,-60.6019444444444,2019-11-27T00:00:00,2026-08-29T00:00:00
26560,2706,ZEstacion de prueba 9003,,39,sat2,-34.6130555555556,-58.3772222222222,,
26562,2732,Atuel - La Angostura,,39,sat2,-35.0986111111111,-68.8747222222222,2019-10-01T00:00:00,2026-08-29T00:00:00
26563,2741,Iruya - Tuc Tuca,,39,sat2,-22.4044444444444,-65.2675,,
26566,2806,Lago Muster - Fortín,,39,sat2,-45.4797222222222,-69.2588888888889,2019-10-01T00:00:00,2021-03-25T00:00:00
26567,2807,Salado - El Arenal,,39,sat2,-26.3741666666667,-63.7244444444444,2019-10-01T00:00:00,2026-08-29T00:00:00
26569,2809,Quinto - RP Nº26,,39,sat2,-34.7627777777778,-63.645,2019-10-01T00:00:00,2026-08-29T00:00:00
26570,2810,Río Juramento El Quebrachal,,39,sat2,-25.3441666666667,-64.0461111111111,2019-10-01T00:00:00,2023-01-04T00:00:00
26571,2811,Río Neuquén - Dique Ballester,,39,sat2,-38.7247222222222,-68.1705555555556,2019-10-01T00:00:00,2020-03-08T00:00:00
35863,2822,Pilcomayo - El Raúl,,4,sat2,-22.65,-62.2163888888889,,
35980,2822,Pilcomayo - El Raúl,,40,sat2,-22.65,-62.2163888888889,,
26577,2823,Juramento - Cabra Corral,,39,sat2,-25.2677777777778,-65.2372222222222,2019-10-13T00:00:00,2026-08-29T00:00:00
26582,2829,San Javier - San Javier,,39,sat2,-30.5802777777778,-59.9233333333333,2019-11-16T00:00:00,2025-10-23T00:00:00
29586,2830,Paraná Guazú - Brazo Largo,Paraná Guazú,2,sat2,-33.8830555555556,-58.9,,
29587,2830,Paraná Guazú - Brazo Largo,Paraná Guazú,4,sat2,-33.8830555555556,-58.9,,
26583,2830,Paraná Guazú - Brazo Largo,Paraná Guazú,39,sat2,-33.8830555555556,-58.9,2019-11-07T00:00:00,2026-08-29T00:00:00
35425,2832,Corriente - Paso Lucero,,4,sat2,-28.995,-58.5583333333333,,
35426,2832,Corriente - Paso Lucero,,40,sat2,-28.995,-58.5583333333333,2024-01-16T00:00:00,2026-08-29T00:00:00
26586,2833,Aº Leyes - RP Nº 1,,39,sat2,-31.4947222222222,-60.425,2019-11-15T00:00:00,2026-08-29T00:00:00
26592,2840,Río Cuarto - La Carlota,,39,sat2,-33.4155555555556,-63.3091666666667,2019-09-18T00:00:00,2021-01-28T00:00:00
26593,2841,Río Negro - Laguna Blanca,,39,sat2,-27.2633333333333,-59.1961111111111,2019-10-18T00:00:00,2021-02-21T00:00:00
26594,2842,Lago Posadas - Posadas,,39,sat2,-47.5113888888889,-71.8719444444444,2019-11-01T00:00:00,2026-08-29T00:00:00
26595,2843,Mitre - Ruta Prov. Nº11,,39,sat2,-50.3997222222222,-72.7338888888889,2019-10-30T00:00:00,2026-07-11T00:00:00
26600,2855,Salado - RP Nº 41,,39,sat2,-35.7263888888889,-58.5363888888889,2019-10-01T00:00:00,2026-08-29T00:00:00
29536,5876,Carabelas,Carabelas,2,ina_delta,-34.05977,-58.835841,,
29537,5876,Carabelas,Carabelas,4,ina_delta,-34.05977,-58.835841,,
42623,5884,La Picada - RN 12,A° Las Conchas,40,alturas_bdhi,-31.7288333333333,-60.3076111111111,2015-05-26T00:00:00,2025-03-21T00:00:00
29435,5893,Paraná - Rosario,Paraná,2,sat2,-32.9513888888889,-60.6255555555556,2020-07-10T12:00:00,2026-08-30T21:00:00
29542,5893,Paraná - Rosario,Paraná,2,sat2,-32.9513888888889,-60.6255555555556,,
29443,5893,Paraná - Rosario,Paraná,4,sat2,-32.9513888888889,-60.6255555555556,,
29543,5893,Paraná - Rosario,Paraná,4,sat2,-32.9513888888889,-60.6255555555556,,
29540,5894,Riacho Victoria - Victoria,Riacho Victoria,2,sat2,-32.6316666666667,-60.1652777777778,,
29444,5894,Riacho Victoria - Victoria,Riacho Victoria,4,sat2,-32.6316666666667,-60.1652777777778,,
29541,5894,Riacho Victoria - Victoria,Riacho Victoria,4,sat2,-32.6316666666667,-60.1652777777778,,
29439,5900,Paraná - Diamante,Paraná,2,sat2,-32.0577777777778,-60.645,2020-11-25T15:00:00,2026-08-30T21:00:00
29546,5900,Paraná - Diamante,Paraná,2,sat2,-32.0577777777778,-60.645,,
29547,5900,Paraná - Diamante,Paraná,4,sat2,-32.0577777777778,-60.645,,
29440,5901,Paraná - Túnel subfluvial,Paraná,2,sat2,-31.72,-60.5175,2020-10-26T13:00:00,2026-08-30T21:00:00
29544,5901,Paraná - Túnel subfluvial,Paraná,2,sat2,-31.72,-60.5175,,
30124,5901,Paraná - Túnel subfluvial,Paraná,40,sat2,-31.72,-60.5175,2021-11-01T00:00:00,2026-08-29T00:00:00
29436,5905,Paraná - Villa Constitución,Paraná,2,sat2,-33.2272222222222,-60.32,2020-06-03T20:00:00,2026-08-30T21:00:00
29538,5905,Paraná - Villa Constitución,Paraná,2,sat2,-33.2272222222222,-60.32,,
29539,5905,Paraná - Villa Constitución,Paraná,4,sat2,-33.2272222222222,-60.32,,
29509,5905,Paraná - Villa Constitución,Paraná,39,sat2,-33.2272222222222,-60.32,2024-09-13T00:00:00,2026-08-29T00:00:00
29437,5907,Paraná Las Palmas - Zárate,Paraná de las Palmas,2,sat2,-34.1019444444444,-59.0088888888889,2020-06-01T14:00:00,2026-08-30T21:00:00
29535,5907,Paraná Las Palmas - Zárate,Paraná de las Palmas,4,sat2,-34.1019444444444,-59.0088888888889,,
30118,5910,SANTA FE - LA GUARDIA,SISTEMA SETÚBAL,39,alturas_bdhi,-31.6301388888889,-60.6779722222222,,
30129,5912,Paraná - Timbúes,,2,sat2,-32.7197222222222,-60.7261111111111,,
30130,5912,Paraná - Timbúes,,4,sat2,-32.7197222222222,-60.7261111111111,,
31867,6163,INTA Delta,Paraná de las Palmas,2,ina_delta,-34.17675,-58.8643,,
32798,6301,Chubut - Valle Inferior,,2,sat2,-43.2908333333333,-65.5052777777778,2023-02-08T01:00:00,2026-08-30T21:00:00
32929,6365,Mojotoro - Güemes,,2,sat2,-24.7316666666667,-65.0288888888889,2023-02-07T17:00:00,2026-08-30T21:00:00
31968,6374,Dulce - Dique Los Quiroga,,2,sat2,-27.6511111111111,-64.3616666666667,2023-02-08T00:00:00,2026-08-07T12:00:00
32242,6379,NIV - La Hoya,,2,sat2,-42.8325,-71.2536111111111,,
32597,6380,Aº De las Chañaritas,,2,sat2,-34.2797222222222,-59.5894444444444,2023-02-07T20:00:00,2026-08-30T16:00:00
33675,6383,De Las Cañitas - La Tapa,,2,sat2,-32.855,-64.7672222222222,2023-02-07T20:00:00,2026-08-30T20:00:00
33676,6386,Chubut - Cerro Condor,,2,sat2,-43.4244444444444,-69.1605555555556,2023-02-07T20:00:00,2026-08-30T16:00:00
32924,6387,Tupungato - Punta de Vacas LIM,,2,sat2,-32.8808333333333,-69.7683333333333,,
33256,6389,Las Tapias - Las Tapias,,2,sat2,-32.8036111111111,-64.7763888888889,2023-02-07T16:01:00,2026-08-30T16:00:00
32726,6390,Ñorquinco - Ñorquinco,,2,sat2,-41.8419444444444,-70.8913888888889,2023-02-07T20:00:00,2023-07-30T08:00:00
32598,6391,Laguna La Margarita,,2,sat2,-34.6533333333333,-63.7230555555556,2023-02-07T16:01:00,2026-08-30T20:00:00
33091,6394,Colorado - Pedro Luro,,2,sat2,-39.5247222222222,-62.6755555555556,2023-02-07T17:00:00,2026-08-30T21:00:00
33677,6396,Cuarto - La Carlota LIM,,2,sat2,-33.4075,-63.2941666666667,2023-02-07T16:01:00,2026-08-30T21:00:00
32009,6398,Salado - Colonia Dora,,2,sat2,-28.5597222222222,-62.8902777777778,,
31939,6400,Paraná - Bella Vista,,2,sat2,-28.5052777777778,-59.0497222222222,2023-02-07T17:00:00,2026-08-30T21:00:00
32026,6403,Uruguay - Corralito,,2,sat2,-31.4847222222222,-58.0847222222222,2023-02-07T16:01:00,2025-04-15T15:00:00
34849,6403,Uruguay - Corralito,,2,sat2,-31.4847222222222,-58.0847222222222,,
32926,6405,Uruguay - Concep. del Uruguay,,2,sat2,-32.4775,-58.2208333333333,2023-02-07T17:00:00,2026-08-30T21:00:00
31940,6406,Grande - La Estrechura,,2,sat2,-35.3194444444444,-70.2886111111111,2023-02-07T20:00:00,2026-08-30T16:00:00
33679,6411,NIV Grande - Paso Pehuenche,,2,sat2,-35.98,-70.3941666666667,,
32600,6414,NIV Mendoza - Toscas,,2,sat2,-33.1641666666667,-69.8886111111111,,
31943,6416,NIV - Alto Chubut,,2,sat2,-41.6730555555555,-71.1141666666667,,
32250,6418,Arroyo Potrol - La Pampa,,2,sat2,-37.1438888888889,-67.0725,2023-05-01T12:00:00,2026-04-18T20:00:00
32741,6424,Cuarto - Tincunaco,,2,sat2,-32.9033333333333,-64.7161111111111,2023-02-07T20:00:00,2026-08-30T12:00:00
32742,6427,Aº De los Huesos - RN 226,,2,sat2,-37.0811111111111,-59.5388888888889,2023-02-07T20:00:00,2026-08-30T16:00:00
32645,6429,Blanco - Calingasta - RP 142,,2,sat2,-31.3319444444444,-69.4138888888889,2023-02-07T20:00:00,2026-08-30T20:00:00
33840,6431,PN  - Copo  - El Aibal ,,2,sat2,-25.9227777777778,-61.7138888888889,,
32261,6435,Piray Guazú - R. Nac. 12 Vieja,,2,sat2,-26.4858333333333,-54.5883333333333,2023-08-25T16:00:00,2026-08-30T20:00:00
35447,6435,Piray Guazú - R. Nac. 12 Vieja,,40,sat2,-26.4858333333333,-54.5883333333333,,
33446,6437,Manso - Los Alerces,,2,sat2,-41.3783333333333,-71.7466666666667,,
33101,6438,Faro - punta Delgada,,2,sat2,-42.7658333333333,-63.6383333333333,,
32868,6439,Piray Mini - Valle Hermoso,,2,sat2,-26.355,-54.4983333333333,2023-02-07T20:00:00,2026-08-30T20:00:00
32302,6442,Sta. Cruz-Cmte Piedrabuena MET,,2,sat2,-49.9986111111111,-68.9269444444444,2023-02-07T17:00:00,2026-08-30T21:00:00
32301,6444,Trapiche - Hosteria El Trapich,,2,sat2,-33.1058333333333,-66.0633333333333,2023-02-07T17:00:00,2026-08-30T21:00:00
34185,6445,Quinto - Justo Daract,,2,sat2,-33.9186111111111,-65.1516666666667,2023-02-07T17:00:00,2026-08-30T21:00:00
33099,6446,De Las Barrancas-A.Corral RP23,,2,sat2,-32.6894444444444,-64.7202777777778,2023-02-07T17:00:00,2026-08-30T21:00:00
32299,6447,Dulce - La Escuela - Río Hondo,,2,sat2,-27.5033333333333,-64.8558333333333,2023-02-07T17:00:00,2026-08-30T21:00:00
34137,6448,Aº El Quebrachal - RP Nº 33,,2,sat2,-33.5838888888889,-65.3980555555556,,
34035,6449,Paraguay - Isla del Cerrito,,2,sat2,-27.2891666666667,-58.61,2023-02-07T17:00:00,2026-08-30T21:00:00
34032,6450,Nuevo - Ruta Nac. Nº 8,,2,sat2,-33.6366666666667,-65.3636111111111,,
32270,6451,Laguna La Picasa - CR Nº7,,2,sat2,-34.3486111111111,-62.5419444444444,,
32632,6452,Chico - Cerro Mesa,,2,sat2,-41.7063888888889,-70.4825,,
33116,6456,Dulce - Villa San Martín,,2,sat2,-28.3291666666667,-64.0066666666667,2023-02-07T20:00:00,2026-08-30T16:00:00
32292,6460,Gastona - Atahona RN Nº157,,2,sat2,-27.4325,-65.2713888888889,2023-02-08T00:00:00,2026-08-30T21:00:00
32291,6462,Colorado - Puesto Hernández,,2,sat2,-38.4136111111111,-67.0430555555556,2023-02-07T20:00:00,2026-08-30T20:00:00
32300,6465,San Juan - Dique de la Rosa,,2,sat2,-31.5025,-68.6425,2023-02-07T16:01:00,2026-08-30T21:00:00
33282,6468,Negro - Isla Jordan,,2,sat2,-38.995,-67.9730555555556,,
32028,6469,Vipos - Toma Obras Sanitarias,,2,sat2,-26.4775,-65.3163888888889,2023-02-10T15:01:00,2026-08-30T21:00:00
33703,6477,NIV-C. Trona.-Otto Meiling MET,,2,sat2,-41.1911111111111,-71.7880555555556,,
32304,6478,Turbio - Turbio Viejo,,2,sat2,-51.6808333333333,-72.0783333333333,2023-02-07T20:00:00,2026-08-30T20:00:00
33124,6479,El Tala - El Brete,,2,sat2,-26.0658333333333,-65.3411111111111,2023-02-07T20:01:00,2026-08-30T21:00:00
32305,6480,Canal - Jume Esquina,,2,sat2,-27.6966666666667,-63.9333333333333,2023-02-07T20:00:00,2026-08-30T20:00:00
33022,6481,Grande - Ruta Provincia Nº 9,,2,sat2,-32.9019444444444,-66.1055555555556,2023-02-07T20:00:00,2026-08-30T16:00:00
33178,6482,Desaguadero - Navia,,2,sat2,-34.7741666666667,-66.5886111111111,,
33882,6505,Chico - RN Nº157 Monteagudo,,2,sat2,-27.5211111111111,-65.2663888888889,2023-02-07T17:00:00,2026-08-30T21:00:00
32837,6508,Paraná - Puerto Rico,,2,sat2,-26.7916666666667,-55.025,2023-02-07T17:00:00,2026-08-30T21:00:00
32822,6509,El Rey - Moussy,,2,sat2,-28.9977777777778,-59.7530555555556,2023-05-30T16:00:00,2023-12-16T00:00:00
32998,6511,Paraguay - Las Palmas,,2,sat2,-27.1180555555556,-58.6427777777778,2023-02-07T17:00:00,2026-08-30T21:00:00
33486,6512,INA - Ezeiza,null,2,sat2,-34.7972222222222,-58.5202777777778,,
33712,6513,Aº Calbuco - S.M. de Los Andes,,2,sat2,-40.1469444444444,-71.3266666666667,2023-02-07T17:00:00,2025-04-27T05:00:00
34041,6514,Limay - Balsa Las Perlas,,2,sat2,-38.9825,-68.14,,
33070,6515,Uruguay - Paso de los Libres,,2,sat2,-29.7238888888889,-57.0847222222222,2023-02-07T16:01:00,2023-10-24T12:00:00
33324,6517,Laguna Salitral - Salitral,,2,sat2,-37.4669444444444,-66.8258333333333,2025-08-27T20:00:00,2025-08-28T16:00:00
33968,6518,Atuel - La Puntilla,,2,sat2,-36.2413888888889,-67.1866666666667,2023-02-07T20:00:00,2026-08-30T12:00:00
32681,6523,Laguna El Uncal - AM20,,2,sat2,-36.6852777777778,-67.1,2023-02-07T20:00:00,2026-08-30T20:00:00
33160,6527,General Acha - La Pampa,,2,sat2,-37.3647222222222,-64.5919444444444,,
33502,6535,Chico - Ruta Nac. Nº 3,,2,sat2,-49.7769444444444,-68.6405555555556,2023-02-07T20:00:00,2026-08-30T16:00:00
32708,6539,Ventisquero Negro - Lago Manso,,2,sat2,-41.2016666666667,-71.8333333333333,2023-02-07T20:00:00,2026-08-28T20:00:00
32704,6540,Salado - Icaño,,2,sat2,-28.6152777777778,-62.7786111111111,2023-02-07T16:01:00,2026-08-30T16:00:00
34890,6544,Areco - Carmen de Areco,,39,sat2,-34.3519444444444,-59.8169444444444,2023-12-19T00:00:00,2026-08-29T00:00:00
34891,6544,Areco - Carmen de Areco,,39,sat2,-34.3519444444444,-59.8169444444444,,
34892,6544,Areco - Carmen de Areco,,40,sat2,-34.3519444444444,-59.8169444444444,2023-12-19T00:00:00,2026-08-29T00:00:00
32859,6573,San Antonio Oeste - ET 132 KV,,2,sat2,-40.7566666666667,-65.03,,
33753,6574,Sierra Grande - Aeródromo,,2,sat2,-41.5916666666667,-65.3433333333333,,
33369,6575,Chimiray - Colonia Liebig,,2,sat2,-27.9122222222222,-55.8177777777778,2023-02-07T16:01:00,2026-07-02T20:00:00
33038,6579,Yabebiry - Colonia Martires,,2,sat2,-27.4011111111111,-55.335,,
33037,6583,Lago Mascardi - Central Frey,,2,sat2,-41.3572222222222,-71.5633333333333,2023-02-07T20:00:00,2024-06-04T16:00:00
33233,6586,Metán - Desembocadura,,2,sat2,-25.3933333333333,-64.5922222222222,2023-02-07T20:00:00,2026-08-30T20:00:00
33189,6587,Uruguay - Santo Tomé,,2,sat2,-28.545,-56.0288888888889,2023-02-07T20:00:00,2026-08-30T16:00:00
32860,6588,Uruguay-S.Javier-P.de la Barca,,2,sat2,-27.8938888888889,-55.1358333333333,2023-02-07T16:01:00,2026-08-30T21:00:00
32876,6604,Areco - Puente Quemado,,2,sat2,-34.2880555555556,-59.7027777777778,2023-02-07T20:00:00,2026-08-30T16:00:00
34087,6651,Dulce - Tuhama,,2,sat2,-28.0144444444444,-64.0980555555555,2023-02-07T20:00:00,2026-08-30T20:00:00
33427,6652,Lipeo - Puente Colgante,,2,sat2,-22.4311111111111,-64.7372222222222,2023-02-07T20:00:00,2026-08-30T20:00:00
33525,6665,San Antonio - San Antonio,,2,sat2,-26.0566666666667,-53.7311111111111,2023-02-07T20:00:00,2026-06-06T20:00:00
35404,6949,Finky,,2,prevenir,-34.786209,-58.397766,,
35409,6951,SF_Montevideo,Arroyo San Francisco,2,prevenir,-34.728604,-58.319435,2024-07-07T09:45:00,2026-08-17T19:05:00
36688,7161,Piray Guazú - Pinar Ciba,,2,sat2,-26.5119444444444,-54.4536111111111,2024-08-16T00:00:00,2026-08-30T16:00:00
36691,7164,Canal Soberanía - Obra Control,,2,sat2,-27.5272222222222,-58.9427777777778,2024-07-01T00:00:00,2026-08-30T21:00:00
43051,8209,Carmen de Areco,Areco,40,alturas_bdhi,-34.3520361111111,-59.8166666666667,2015-09-02T00:00:00,2024-08-31T00:00:00
34839,1698,Arroyo Carapachay,Arroyo Carapachay,4,ina_delta,-34.356202,-58.633833,,
35412,1744,Arroyo San Francisco,Cuenca Sarandí-Santo Domingo,2,ina_delta,-34.7277556,-58.3200389,,
38408,2111,Río Salado – RP51 (Achupallas),,101,sat2,-35.0880555555556,-60.1088888888889,2024-10-31T20:00:00,2024-11-07T16:00:00
38335,2115,Paraná - Corrientes,,101,sat2,-27.4597222222222,-58.8333333333333,2024-09-17T12:00:00,2026-08-30T16:00:00
38405,2116,Paraguay - Pto. Formosa,,101,sat2,-26.1830555555556,-58.1619444444444,2024-09-16T20:00:00,2026-08-30T12:00:00
38409,2119,Segundo (Plujunta) - RP Nº 17,,101,sat2,-31.0105555555556,-62.7883333333333,2024-09-16T20:00:00,2026-08-30T16:00:00
38325,2120,Laguna Mar Chiquita - Miramar,,101,sat2,-30.9119444444444,-62.6777777777778,,
38342,2122,Atuel - Paso Maroma,,101,sat2,-36.8425,-66.9952777777778,2024-09-16T20:00:00,2026-08-30T16:00:00
38329,2123,Atuel - Algarrobo del Águila,,101,sat2,-36.3977777777778,-67.1402777777778,2024-09-17T00:00:00,2026-08-30T16:00:00
38338,2124,Río Santa Cruz en Comte Piedra,,101,sat2,-49.9986111111111,-68.9269444444444,,
38377,2125,Futaleufú - Puesto Ríos,,101,sat2,-43.1747222222222,-71.6236111111111,2024-09-16T20:00:00,2026-02-05T08:00:00
38401,2128,Lujan - Lujan,,101,sat2,-34.5894444444444,-59.1783333333333,2024-09-17T00:00:00,2026-08-30T16:00:00
38315,2131,Paraná - Itatí,,101,sat2,-27.2663888888889,-58.2444444444444,2024-09-18T20:00:00,2026-08-30T16:00:00
38400,2134,Río Juramento - El Tunal,,101,sat2,-25.2497222222222,-64.3902777777778,,
38363,2136,Salado - Cañada Ancha,,101,sat2,-35.1975,-69.7672222222222,2024-09-16T20:00:00,2026-08-30T16:00:00
38406,2137,Poti Malal - Gendarmería,,101,sat2,-35.8711111111111,-69.9502777777778,2024-09-16T20:00:00,2026-08-30T16:00:00
38316,2140,Rio Quinto - Justo Daract,,101,sat2,-33.92,-65.1522222222222,,
38304,2145,Carrenleufú - Carrenleufú,,101,sat2,-43.5280555555556,-71.6002777777778,,
38322,2146,Gallegos - Pte. Blanco,,101,sat2,-51.8947222222222,-71.5975,2024-09-16T20:00:00,2026-08-30T16:00:00
38307,2147,Penitente - Rincón de los Morr,,101,sat2,-51.9216666666667,-71.4947222222222,2024-09-16T20:00:00,2026-08-30T16:00:00
38380,2153,Lago Argentino - Calafate,,101,sat2,-50.32,-72.2611111111111,,
38347,2155,Neuquén - Chos Malal,,101,sat2,-37.3755555555556,-70.27,,
38395,2157,Río Chubut en los Altares,,101,sat2,-43.8886111111111,-68.3983333333333,,
38352,2158,Aº Feliciano - Paso Medina,,101,sat2,-30.9236111111111,-59.5511111111111,2024-09-16T20:00:00,2026-08-30T16:00:00
38403,2161,Mayo - Paso Mayo,,101,sat2,-45.6836111111111,-70.2522222222222,2024-09-16T20:00:00,2026-08-28T16:00:00
38374,2162,Carrenleufú - La Elena,,101,sat2,-43.7,-71.3044444444444,2025-01-28T16:00:00,2026-02-26T20:00:00
38324,2163,La Paulina - Aserradero,,101,sat2,-45.0016666666667,-71.1680555555556,2025-08-14T16:00:00,2025-08-14T16:00:00
38356,2164,La Leona,,101,sat2,-49.7972222222222,-72.0641666666667,2024-09-19T16:00:00,2026-08-30T16:00:00
38382,2166,Los Sosa - RP30 km19,,101,sat2,-27.1008333333333,-65.6361111111111,2024-09-16T20:00:00,2026-08-30T12:00:00
38334,2167,Lules - Potrero de las Tablas,,101,sat2,-26.8519444444444,-65.4316666666667,,
37837,2172,Desaguadero - Arco de Desaguad,,39,sat2,-33.4041666666667,-67.1516666666667,2026-08-12T00:00:00,2026-08-12T00:00:00
38346,2178,Iguazú - Puerto Andresito,,101,sat2,-25.5905555555556,-53.995,2024-09-16T20:00:00,2026-08-30T16:00:00
38376,2180,Desaguadero - Canalejas,,101,sat2,-35.1686111111111,-66.4963888888889,2024-09-16T20:00:00,2026-08-30T16:00:00
38309,2184,Azul - El Azul,,101,sat2,-41.9425,-71.5605555555556,2024-09-16T20:00:00,2026-08-30T12:00:00
38313,2185,Dulce - Paso de la Cina,,101,sat2,-29.795,-62.8061111111111,2024-09-16T20:00:00,2026-08-30T12:00:00
38390,2189,Bermejo - Embarcacion,,101,sat2,-23.2480555555556,-64.1380555555556,2026-06-05T20:00:00,2026-07-29T08:00:00
38365,2192,San Francisco - Puente RP 1,,101,sat2,-23.7108333333333,-64.5369444444444,2026-06-05T20:00:00,2026-06-15T16:00:00
38392,2194,Bermejo - Puerto Velaz,,101,sat2,-26.6605555555556,-58.6338888888889,2024-09-16T20:00:00,2026-08-29T20:00:00
38349,2197,Salado - Pinto,,101,sat2,-29.1058333333333,-62.5761111111111,2024-09-16T20:00:00,2026-08-30T16:00:00
38351,2198,Aº Batel - Paso Cerrito,,101,sat2,-29.0311111111111,-58.7883333333333,2024-09-16T20:00:00,2026-08-30T12:00:00
38333,2199,Corrientes - Los Laureles,,101,sat2,-29.7572222222222,-59.2172222222222,2024-09-16T20:00:00,2026-08-30T04:00:00
38410,2200,Tunuyan - Valle de Uco,,101,sat2,-33.7763888888889,-69.2725,,
38339,2201,A° El Soberbio - Pje La Lechuz,,101,sat2,-27.2572222222222,-54.2355555555556,2024-09-17T12:00:00,2026-08-30T12:00:00
38357,2204,Carcarañá - Pueblo Andino,,101,sat2,-32.6733333333333,-60.8658333333333,2024-09-16T20:00:00,2026-08-30T16:00:00
38360,2205,Gualeguay - Villaguay,,101,sat2,-31.8016666666667,-59.1261111111111,2024-09-16T20:00:00,2026-08-30T16:00:00
38366,2211,Salado - RP Nº50,,101,sat2,-34.3225,-61.3513888888889,2024-09-16T20:00:00,2026-08-30T16:00:00
38320,2212,Compuerta Alternativa Norte AD,,101,sat2,-34.2419444444444,-62.1211111111111,,
38354,2213,Canal Regulador N°4 - La Pantanosa,,101,sat2,-34.2580555555556,-61.6386111111111,2024-09-16T20:00:00,2026-08-30T16:00:00
38306,2216,Olivia - Olivia,,101,sat2,-54.7975,-68.2255555555556,2025-02-07T16:00:00,2026-08-30T16:00:00
38321,2218,Cruz Alta,,101,sat2,-33.0063888888889,-61.7875,,
38327,2221,Atuel - Puesto Ugalde,,101,sat2,-35.9994444444444,-67.1852777777778,2024-09-16T20:00:00,2026-08-30T16:00:00
38318,2225,*Senguerr -Pte Camino B. Pasto,,101,sat2,-45.5644444444444,-69.0672222222222,,
38331,2229,Chubut - El Maitén,,101,sat2,-42.0997222222222,-71.17,2024-09-16T20:00:00,2026-08-30T12:00:00
38412,2356,Río Paraná Túnel,,101,sat2,-31.7197222222222,-60.5175,,
38414,2357,Sistema Setúbal - Santa Fe - L,,101,sat2,-31.6302777777778,-60.6777777777778,,
38302,2610,Río Carrileufú - Cholila,,101,sat2,-42.4955555555556,-71.5411111111111,,
38416,2671,Canal Finca Agropecuaria,,101,sat2,-25.1608333333333,-64.1058333333333,2024-09-16T20:00:00,2026-08-30T16:00:00
38417,2673,Colastiné - RN N° 168,,101,sat2,-31.6611111111111,-60.6019444444444,2024-09-16T20:00:00,2024-12-02T08:00:00
38434,2697,Prueba - GSM,,101,sat2,-34.0,-59.0,,
38422,2731,Aguapey - La Sirena,,101,sat2,-28.4166666666667,-56.5422222222222,2025-01-22T00:00:00,2026-08-30T16:00:00
38420,2762,Puelo - Hito fronterizo,,101,sat2,-42.1055555555556,-71.7247222222222,2025-02-25T12:00:00,2026-08-25T16:00:00
38429,2810,Río Juramento El Quebrachal,,101,sat2,-25.3441666666667,-64.0461111111111,,
38423,2822,Pilcomayo - El Raúl,,101,sat2,-22.65,-62.2163888888889,2024-09-16T20:00:00,2026-01-17T20:00:00
38437,2823,Juramento - Cabra Corral,,101,sat2,-25.2677777777778,-65.2372222222222,2024-09-16T20:00:00,2026-08-30T12:00:00
38430,2824,Valenzuela - Valle Noble,,101,sat2,-35.3241666666667,-70.3111111111111,2024-09-16T20:00:00,2026-08-30T16:00:00
38427,2825,Santa Lucia - Santa Lucia,,101,sat2,-28.9877777777778,-59.0905555555556,2024-09-16T20:00:00,2026-08-30T16:00:00
38421,2829,San Javier - San Javier,,101,sat2,-30.5802777777778,-59.9233333333333,2024-09-16T20:00:00,2025-10-23T12:00:00
38425,2832,Corriente - Paso Lucero,,101,sat2,-28.995,-58.5583333333333,2024-09-16T20:00:00,2026-08-30T16:00:00
38432,2833,Aº Leyes - RP Nº 1,,101,sat2,-31.4947222222222,-60.425,2024-09-16T20:00:00,2026-08-30T16:00:00
38435,2835,Río Tercero - Villa María,,101,sat2,-32.4219444444444,-63.2447222222222,,
35414,5874,Arroyo San Francisco - Dr. Torre,Cuenca Sarandí-Santo Domingo,2,ina_delta,-34.7650541,-58.3234008,,
